 slim_337556688 slim_337556722 slim_337556667 slim_337556713 slim_337556699 slim_337556632 slim_337556473 slim_337556758 slim_337556718 slim_337556675 slim_337556756 slim_337556617 slim_337556563 slim_337556631 slim_337556450 slim_337556525 slim_337556725 slim_337556714 slim_337556712 slim_337556766 slim_337556720 slim_337556760 slim_337556726 slim_337556558 slim_337556659 slim_337556567 slim_337556733 slim_337556761 slim_337556505 slim_337556552 slim_337556770 slim_337556140 slim_337556590 slim_337556459 slim_337556486 slim_337556710 slim_337556533 slim_337556689 slim_337556734 slim_337556588 slim_337556682 slim_337556768 slim_337556522 slim_337556500 slim_337556740 slim_337556657 slim_337556728 slim_337556674 slim_337556606 slim_337556425 slim_337556331 slim_337556751 slim_337556739 slim_337556547 slim_337556730 slim_337556585 slim_337556753 slim_337556584 slim_337556719 slim_337556750 slim_337556562 slim_337556599 slim_337556656 slim_337556742 slim_337556586 slim_337556708 slim_337556083 slim_337556574 slim_337556746 slim_337556536 slim_337556595 slim_337556759 slim_337556612 slim_337556752 slim_337556581 slim_337556732 slim_337556757 slim_337556672 slim_337556696 slim_337556767 slim_337556755 slim_337556701 slim_337556515 slim_337556716 slim_337556645 slim_337556754 slim_337556762 slim_337556578 slim_337556765 slim_337556440 slim_337556589 slim_337556661 slim_337555807 slim_337556610 slim_337556763 slim_337556736 slim_337556664 slim_337556743
67 5.325e-05 5.25e-05 3.68e-05 6.86e-05 7.165e-05 6.835e-05 6.83e-05 6.88e-05 3.895e-05 7.005e-05 5.445e-05 5.46e-05 3.72e-05 3.73e-05 5.3e-05 5.28e-05 3.74e-05 5.175e-05 5.425e-05 3.74e-05 5.17e-05 3.58e-05 3.75e-05 7.03e-05 5.27e-05 5.18e-05 3.71e-05 5.5e-05 5.315e-05 5.3e-05 5.355e-05 5.145e-05 5.315e-05 5.27e-05 6.85e-05 5.34e-05 3.695e-05 6.87e-05 6.86e-05 7.06e-05 5.295e-05 7.13e-05 5.29e-05 6.84e-05 5.15e-05 5.135e-05 6.845e-05 6.87e-05 5.465e-05 7.04e-05 5.34e-05 5.3e-05 5.36e-05 5.305e-05 5.28e-05 7.135e-05 3.59e-05 7.045e-05 7.02e-05 7.045e-05 6.82e-05 5.3e-05 7.045e-05 5.325e-05 6.845e-05 3.765e-05 5.455e-05 6.93e-05 7.03e-05 5.32e-05 7.215e-05 7.02e-05 5.48e-05 7.035e-05 3.74e-05 3.755e-05 5.3e-05 5.5e-05 5.27e-05 5.45e-05 3.75e-05 5.51e-05 5.475e-05 3.735e-05 5.305e-05 6.835e-05 3.745e-05 5.29e-05 7.035e-05 3.47e-05 5.325e-05 5.29e-05 3.605e-05 3.725e-05 7.21e-05 5.53e-05 7.055e-05 5.29e-05
68 5.215e-05 5.405e-05 7.47e-05 3.365e-05 3.615e-05 3.25e-05 3.475e-05 3.67e-05 6.795e-05 3.205e-05 5.03e-05 5.13e-05 7.23e-05 7.255e-05 5.355e-05 5.64e-05 7.25e-05 4.765e-05 5.35e-05 7.26e-05 4.72e-05 6.725e-05 7.455e-05 3.155e-05 5.375e-05 5.06e-05 7.25e-05 5.215e-05 5.165e-05 5.365e-05 5.545e-05 4.695e-05 5.38e-05 5.12e-05 3.445e-05 5.545e-05 7.185e-05 3.24e-05 3.36e-05 3.275e-05 5.32e-05 3.585e-05 5.27e-05 3.125e-05 5.11e-05 4.72e-05 3.275e-05 3.37e-05 5.34e-05 3.34e-05 5.425e-05 5.665e-05 4.72e-05 5.385e-05 5.11e-05 3.78e-05 6.715e-05 3.315e-05 3.115e-05 3.275e-05 3.115e-05 5.355e-05 3.255e-05 5.4e-05 3.18e-05 7.3e-05 5.3e-05 7.03e-05 6.12e-05 5.47e-05 3.12e-05 3.195e-05 5.14e-05 3.14e-05 7.37e-05 7.305e-05 5.375e-05 5.27e-05 5.305e-05 5.135e-05 7.34e-05 5.225e-05 5.35e-05 7.26e-05 5.29e-05 3.135e-05 7.455e-05 5.15e-05 3.235e-05 7.01e-05 5.57e-05 5.45e-05 7.425e-05 7.335e-05 3.11e-05 5.545e-05 3.48e-05 5.325e-05
69 5.355e-05 5.325e-05 5.22e-05 5.255e-05 5.655e-05 5.26e-05 5.315e-05 5.22e-05 5.35e-05 5.42e-05 5.42e-05 5.5e-05 5.275e-05 5.235e-05 5.185e-05 5.18e-05 5.295e-05 5.335e-05 5.42e-05 5.24e-05 5.33e-05 5.36e-05 5.145e-05 5.48e-05 5.36e-05 5.31e-05 5.305e-05 5.41e-05 5.295e-05 5.235e-05 5.205e-05 5.305e-05 5.325e-05 5.3e-05 5.245e-05 5.29e-05 5.33e-05 5.24e-05 5.23e-05 5.415e-05 5.17e-05 5.575e-05 5.345e-05 5.36e-05 5.34e-05 5.295e-05 5.38e-05 5.24e-05 5.39e-05 5.335e-05 5.45e-05 5.265e-05 5.45e-05 5.36e-05 5.39e-05 5.48e-05 5.35e-05 5.34e-05 5.46e-05 5.51e-05 5.33e-05 5.185e-05 5.345e-05 5.26e-05 5.355e-05 5.27e-05 5.315e-05 5.32e-05 5.47e-05 0.0001013 5.585e-05 5.355e-05 5.44e-05 5.475e-05 5.185e-05 5.21e-05 5.225e-05 5.415e-05 5.24e-05 5.45e-05 5.26e-05 5.42e-05 5.33e-05 5.24e-05 5.36e-05 5.345e-05 5.145e-05 5.375e-05 5.5e-05 5.3e-05 5.33e-05 5.37e-05 5.285e-05 5.26e-05 5.58e-05 5.615e-05 5.465e-05 5.215e-05
70 5.4e-05 5.565e-05 9.97e-05 6.185e-05 4.63e-05 5.22e-05 3.775e-05 3.845e-05 6.975e-05 2.315e-05 4.995e-05 4.905e-05 4.665e-05 7.27e-05 5.405e-05 3.24e-05 4.685e-05 7.685e-05 5.065e-05 7.19e-05 7.68e-05 9.475e-05 7.41e-05 2.99e-05 5.54e-05 5.35e-05 7.225e-05 2.445e-05 5.455e-05 5.465e-05 5.635e-05 7.655e-05 8.125e-05 5.345e-05 6.225e-05 3.14e-05 7.205e-05 6.125e-05 6.165e-05 3.145e-05 5.53e-05 4.72e-05 5.435e-05 5.995e-05 5.205e-05 7.645e-05 6.19e-05 6.175e-05 2.54e-05 3.15e-05 2.635e-05 3.225e-05 4.685e-05 2.995e-05 7.92e-05 4.98e-05 9.465e-05 3.165e-05 3.1e-05 3.19e-05 6.095e-05 5.405e-05 3.105e-05 5.61e-05 6.12e-05 4.775e-05 2.555e-05 7.215e-05 3.12e-05 5.585e-05 1.8e-06 3.06e-05 2.37e-05 3.125e-05 4.825e-05 7.36e-05 5.585e-05 5.045e-05 7.94e-05 4.91e-05 7.36e-05 2.455e-05 2.57e-05 7.275e-05 5.45e-05 6.11e-05 7.495e-05 5.34e-05 3.18e-05 7.195e-05 3.13e-05 5.59e-05 4.875e-05 7.375e-05 1.05e-06 6.71e-05 7.95e-06 5.575e-05
71 5.24e-05 5.4e-05 7.405e-05 3.4e-05 3.675e-05 3.23e-05 3.46e-05 3.51e-05 6.8e-05 3.21e-05 5.08e-05 5.11e-05 7.17e-05 7.2e-05 5.21e-05 5.495e-05 7.19e-05 4.865e-05 5.31e-05 7.19e-05 4.855e-05 6.81e-05 7.325e-05 3.135e-05 5.385e-05 5.05e-05 7.225e-05 5.09e-05 5.23e-05 5.32e-05 5.415e-05 4.83e-05 5.415e-05 5.18e-05 3.39e-05 5.44e-05 7.205e-05 3.315e-05 3.31e-05 3.25e-05 5.275e-05 3.535e-05 5.295e-05 3.27e-05 5.11e-05 4.825e-05 3.39e-05 3.32e-05 5.205e-05 3.165e-05 5.31e-05 5.54e-05 4.765e-05 5.365e-05 5.25e-05 3.64e-05 6.8e-05 3.21e-05 3.145e-05 3.265e-05 3.27e-05 5.21e-05 3.165e-05 5.365e-05 3.3e-05 7.22e-05 5.21e-05 7.02e-05 3.195e-05 5.355e-05 3.06e-05 6.02e-05 5.11e-05 3.205e-05 7.24e-05 7.23e-05 5.34e-05 5.185e-05 5.24e-05 5.145e-05 7.295e-05 5.095e-05 5.195e-05 7.205e-05 5.31e-05 3.285e-05 7.34e-05 5.13e-05 3.295e-05 7e-05 5.495e-05 5.445e-05 7.34e-05 7.285e-05 3.055e-05 5.56e-05 3.36e-05 5.325e-05
72 5.18e-05 5.455e-05 7.88e-05 7.935e-05 6.545e-05 6.94e-05 5.6e-05 5.695e-05 5.49e-05 4.265e-05 5.085e-05 5.025e-05 2.41e-05 5.065e-05 5.195e-05 3.11e-05 2.43e-05 7.91e-05 5.16e-05 4.99e-05 7.905e-05 7.76e-05 5.3e-05 5.08e-05 5.415e-05 5.585e-05 5.07e-05 2.475e-05 5.245e-05 5.355e-05 5.52e-05 7.88e-05 7.895e-05 5.125e-05 8e-05 2.94e-05 5.05e-05 7.94e-05 8.005e-05 5.19e-05 5.385e-05 6.685e-05 5.15e-05 7.845e-05 5.41e-05 7.87e-05 7.945e-05 8.015e-05 2.605e-05 5.23e-05 2.735e-05 3.065e-05 5.11e-05 2.785e-05 7.8e-05 6.915e-05 7.75e-05 5.205e-05 5.16e-05 5.19e-05 7.915e-05 5.195e-05 5.16e-05 5.47e-05 7.94e-05 2.53e-05 2.615e-05 5.48e-05 5.14e-05 5.44e-05 2.37e-05 5.11e-05 4.62e-05 5.135e-05 2.645e-05 5.165e-05 5.445e-05 5.12e-05 7.84e-05 4.99e-05 5.16e-05 2.485e-05 2.665e-05 5.07e-05 5.165e-05 7.93e-05 5.37e-05 5.515e-05 5.15e-05 5.46e-05 2.925e-05 5.48e-05 2.685e-05 5.295e-05 2.365e-05 6.685e-05 2.865e-05 5.435e-05
73 5.175e-05 5.415e-05 7.475e-05 3.37e-05 3.65e-05 3.255e-05 3.48e-05 3.675e-05 6.8e-05 3.21e-05 5.09e-05 5.14e-05 7.235e-05 7.26e-05 5.36e-05 5.645e-05 7.255e-05 4.7e-05 5.355e-05 7.265e-05 4.765e-05 6.735e-05 7.46e-05 3.155e-05 5.385e-05 5.065e-05 7.26e-05 5.22e-05 5.235e-05 5.365e-05 5.545e-05 4.74e-05 5.385e-05 5.165e-05 3.45e-05 5.55e-05 7.195e-05 3.285e-05 3.325e-05 3.28e-05 5.385e-05 3.58e-05 5.275e-05 3.165e-05 5.11e-05 4.73e-05 3.235e-05 3.33e-05 5.345e-05 3.345e-05 5.43e-05 5.67e-05 4.725e-05 5.39e-05 5.16e-05 3.78e-05 6.725e-05 3.32e-05 3.16e-05 3.28e-05 3.13e-05 5.36e-05 3.26e-05 5.335e-05 3.085e-05 7.305e-05 5.305e-05 7.035e-05 3.14e-05 5.475e-05 3.125e-05 3.205e-05 5.135e-05 6.13e-05 7.375e-05 7.31e-05 5.325e-05 5.275e-05 5.315e-05 5.15e-05 7.345e-05 5.23e-05 5.355e-05 7.265e-05 5.295e-05 3.18e-05 7.46e-05 5.155e-05 3.24e-05 7.015e-05 5.575e-05 5.46e-05 7.43e-05 7.345e-05 3.12e-05 5.55e-05 3.485e-05 5.37e-05
74 5.22e-05 5.33e-05 5.805e-05 9.855e-05 8.41e-05 8.855e-05 7.41e-05 7.29e-05 4.01e-05 6.425e-05 5.37e-05 5.285e-05 5.15e-06 3.155e-05 5.02e-05 2.695e-05 5.15e-06 8.29e-05 5.285e-05 3.095e-05 8.285e-05 6.2e-05 3.085e-05 7.3e-05 5.35e-05 5.805e-05 3.175e-05 2.66e-05 5.205e-05 5.11e-05 5.135e-05 8.26e-05 7.86e-05 5.15e-05 9.69e-05 2.74e-05 3.155e-05 9.925e-05 9.76e-05 7.29e-05 5.11e-05 8.59e-05 5.125e-05 9.84e-05 5.6e-05 8.25e-05 9.855e-05 9.77e-05 2.64e-05 7.205e-05 2.815e-05 2.715e-05 5.745e-05 2.67e-05 7.835e-05 8.56e-05 6.19e-05 7.21e-05 7.36e-05 7.325e-05 9.89e-05 5.02e-05 7.37e-05 5.215e-05 9.915e-05 5.6e-06 2.61e-05 3.74e-05 7.37e-05 5.185e-05 4.825e-05 7.24e-05 2.645e-05 7.375e-05 8.3e-06 3.18e-05 5.18e-05 5.375e-05 7.655e-05 5.28e-05 3.26e-05 2.67e-05 2.625e-05 3.16e-05 5.135e-05 9.905e-05 3.155e-05 5.68e-05 7.315e-05 3.72e-05 2.81e-05 5.355e-05 6.15e-06 3.1e-05 4.82e-05 6.61e-05 4.905e-05 5.165e-05
75 5.165e-05 5.35e-05 3.175e-05 7.09e-05 7.675e-05 6.99e-05 7.365e-05 7.48e-05 4.02e-05 7.125e-05 5.315e-05 5.295e-05 3e-05 2.97e-05 5.205e-05 5.43e-05 3.02e-05 5.63e-05 5.39e-05 3e-05 5.625e-05 3.615e-05 3.18e-05 7.25e-05 5.295e-05 5.76e-05 3.075e-05 5.15e-05 5.095e-05 5.25e-05 5.425e-05 5.6e-05 5.07e-05 5.11e-05 7.265e-05 5.245e-05 3.1e-05 7.16e-05 7.335e-05 7.39e-05 5.25e-05 7.535e-05 5.07e-05 7.19e-05 5.625e-05 5.59e-05 7.19e-05 7.345e-05 5.385e-05 7.385e-05 5.425e-05 5.475e-05 5.685e-05 5.315e-05 5.245e-05 7.725e-05 3.605e-05 7.39e-05 7.295e-05 7.26e-05 7.225e-05 5.205e-05 7.205e-05 5.34e-05 7.25e-05 2.985e-05 5.335e-05 3.755e-05 7.305e-05 5.21e-05 7.36e-05 7.23e-05 5.165e-05 7.31e-05 3.18e-05 5.86e-05 5.305e-05 5.185e-05 5.305e-05 5.245e-05 3.005e-05 5.16e-05 5.35e-05 2.975e-05 5.085e-05 7.24e-05 3.15e-05 5.675e-05 7.25e-05 3.735e-05 5.295e-05 5.38e-05 3.23e-05 3.3e-05 7.355e-05 5.61e-05 7.455e-05 5.295e-05
76 5.22e-05 5.295e-05 5.405e-05 5.295e-05 5.52e-05 5.17e-05 5.295e-05 5.275e-05 5.325e-05 5.375e-05 5.38e-05 5.405e-05 5.35e-05 5.36e-05 5.18e-05 5.235e-05 5.37e-05 5.1e-05 5.485e-05 5.365e-05 5.15e-05 5.18e-05 5.255e-05 5.38e-05 5.325e-05 5.29e-05 5.37e-05 5.385e-05 5.175e-05 5.11e-05 5.165e-05 5.125e-05 5.355e-05 5.21e-05 5.145e-05 5.33e-05 5.305e-05 5.275e-05 5.085e-05 5.385e-05 5.12e-05 5.49e-05 5.255e-05 5.165e-05 5.305e-05 5.115e-05 5.15e-05 5.09e-05 5.385e-05 5.325e-05 5.515e-05 5.325e-05 5.365e-05 5.285e-05 5.2e-05 5.43e-05 5.17e-05 5.33e-05 5.365e-05 5.42e-05 5.11e-05 5.18e-05 5.475e-05 5.1e-05 5.065e-05 5.315e-05 5.305e-05 5.3e-05 5.375e-05 5.225e-05 5.585e-05 5.34e-05 5.445e-05 5.325e-05 5.18e-05 5.305e-05 0.0001009 5.535e-05 5.135e-05 5.445e-05 5.45e-05 5.395e-05 5.315e-05 5.365e-05 5.275e-05 5.16e-05 5.255e-05 5.325e-05 5.41e-05 5.28e-05 5.465e-05 5.34e-05 5.355e-05 5.155e-05 5.58e-05 5.48e-05 5.53e-05 5.11e-05
77 5.335e-05 5.48e-05 5.25e-05 5.335e-05 5.77e-05 5.295e-05 5.56e-05 5.68e-05 5.505e-05 5.16e-05 5.225e-05 5.155e-05 5.13e-05 5.08e-05 5.39e-05 5.635e-05 5.15e-05 5.43e-05 5.285e-05 5.115e-05 5.425e-05 5.355e-05 5.35e-05 5.145e-05 5.44e-05 5.545e-05 5.18e-05 5.18e-05 5.405e-05 5.45e-05 5.635e-05 5.4e-05 5.25e-05 5.28e-05 5.545e-05 5.54e-05 5.205e-05 5.34e-05 5.55e-05 5.345e-05 5.485e-05 5.58e-05 5.305e-05 5.365e-05 5.43e-05 5.39e-05 5.46e-05 5.56e-05 5.265e-05 5.32e-05 5.29e-05 5.615e-05 5.245e-05 5.47e-05 5.39e-05 5.83e-05 5.345e-05 5.365e-05 5.22e-05 5.25e-05 5.43e-05 5.39e-05 5.105e-05 5.56e-05 5.455e-05 5.255e-05 5.32e-05 5.5e-05 5.27e-05 5.415e-05 5.045e-05 5.185e-05 5.12e-05 5.275e-05 5.375e-05 5.185e-05 5.535e-05 9.99e-05 5.46e-05 5.15e-05 5.065e-05 5.19e-05 5.305e-05 5.085e-05 5.32e-05 5.445e-05 5.32e-05 5.555e-05 5.28e-05 5.48e-05 5.445e-05 5.51e-05 5.35e-05 5.46e-05 5.04e-05 5.645e-05 5.365e-05 5.525e-05
78 5.24e-05 5.19e-05 2.855e-05 2.81e-05 4.685e-05 3.36e-05 5.27e-05 5.23e-05 5.3e-05 6.01e-05 5.315e-05 5.25e-05 7.785e-05 5.325e-05 5.13e-05 7.71e-05 7.805e-05 2.665e-05 5.365e-05 5.285e-05 2.655e-05 2.605e-05 5.215e-05 5.32e-05 5.22e-05 5.27e-05 5.26e-05 7.815e-05 5.18e-05 5.145e-05 5.18e-05 2.63e-05 2.86e-05 5.18e-05 2.63e-05 7.81e-05 5.195e-05 2.785e-05 2.61e-05 5.33e-05 5.13e-05 4.33e-05 5.23e-05 2.68e-05 5.285e-05 2.625e-05 2.71e-05 2.62e-05 7.785e-05 5.235e-05 7.91e-05 7.775e-05 5.295e-05 7.73e-05 2.62e-05 4.235e-05 2.59e-05 5.24e-05 5.295e-05 5.355e-05 2.65e-05 5.13e-05 5.41e-05 5.16e-05 2.68e-05 7.785e-05 7.735e-05 5.27e-05 5.305e-05 5.24e-05 7.94e-05 5.24e-05 7.84e-05 5.315e-05 7.655e-05 5.305e-05 5.135e-05 5.46e-05 5.06e-05 5.295e-05 5.415e-05 7.825e-05 7.755e-05 5.33e-05 5.25e-05 2.67e-05 5.26e-05 5.31e-05 5.345e-05 5.25e-05 7.91e-05 5.235e-05 7.79e-05 5.07e-05 7.935e-05 4.225e-05 7.935e-05 5.12e-05
79 5.285e-05 5.335e-05 5.305e-05 5.42e-05 5.73e-05 5.23e-05 5.56e-05 5.7e-05 5.465e-05 4.985e-05 5.095e-05 4.96e-05 5.095e-05 5.195e-05 5.365e-05 5.59e-05 5.115e-05 5.39e-05 5.095e-05 5.075e-05 5.38e-05 5.165e-05 5.27e-05 5.085e-05 5.295e-05 5.545e-05 4.98e-05 5.065e-05 5.295e-05 5.355e-05 5.57e-05 5.355e-05 5.395e-05 5.225e-05 5.53e-05 5.475e-05 5.025e-05 5.415e-05 5.53e-05 5.24e-05 5.4e-05 5.565e-05 5.255e-05 5.31e-05 5.37e-05 5.35e-05 5.42e-05 5.54e-05 5.19e-05 5.29e-05 5.23e-05 5.595e-05 5.125e-05 5.415e-05 5.195e-05 5.825e-05 5.16e-05 5.265e-05 5.16e-05 5.2e-05 5.38e-05 5.365e-05 5.175e-05 5.47e-05 5.41e-05 5.165e-05 5.15e-05 5.45e-05 5.135e-05 5.45e-05 4.91e-05 5.145e-05 4.99e-05 5.15e-05 5.28e-05 5.245e-05 5.445e-05 5.15e-05 5.295e-05 9.7e-05 5.235e-05 5.075e-05 5.2e-05 5.2e-05 5.275e-05 5.4e-05 5.395e-05 5.495e-05 5.16e-05 5.43e-05 5.455e-05 5.36e-05 5.29e-05 5.225e-05 4.9e-05 5.47e-05 5.35e-05 5.43e-05
80 5.16e-05 5.35e-05 3.075e-05 7.065e-05 7.725e-05 7.08e-05 7.37e-05 7.52e-05 4e-05 7.17e-05 5.375e-05 5.33e-05 2.85e-05 2.865e-05 5.255e-05 5.495e-05 2.87e-05 5.705e-05 5.365e-05 2.915e-05 5.7e-05 3.69e-05 3.23e-05 7.285e-05 5.295e-05 5.765e-05 2.945e-05 5.295e-05 5.275e-05 5.395e-05 5.585e-05 5.675e-05 5e-05 5.115e-05 7.375e-05 5.355e-05 3.015e-05 7.135e-05 7.445e-05 7.45e-05 5.405e-05 7.59e-05 5.065e-05 7.26e-05 5.615e-05 5.665e-05 7.26e-05 7.455e-05 5.385e-05 7.46e-05 5.38e-05 5.44e-05 5.725e-05 5.315e-05 5.315e-05 7.815e-05 3.68e-05 7.465e-05 7.33e-05 7.295e-05 7.295e-05 5.255e-05 7.145e-05 5.475e-05 7.32e-05 3.01e-05 5.44e-05 3.75e-05 7.34e-05 5.26e-05 7.36e-05 7.295e-05 5.16e-05 7.345e-05 3.26e-05 3.005e-05 5.45e-05 5.065e-05 5.415e-05 5.235e-05 5.52e-05 5.305e-05 5.46e-05 2.87e-05 5.09e-05 7.31e-05 3.185e-05 5.73e-05 7.285e-05 3.73e-05 5.14e-05 5.38e-05 3.16e-05 3.435e-05 7.355e-05 5.66e-05 7.42e-05 5.44e-05
81 5.27e-05 5.475e-05 7.945e-05 7.98e-05 6.565e-05 6.955e-05 5.62e-05 5.685e-05 5.53e-05 4.35e-05 5.155e-05 5.04e-05 2.575e-05 5.21e-05 5.26e-05 3.075e-05 2.595e-05 7.925e-05 5.24e-05 5.125e-05 7.92e-05 7.775e-05 5.29e-05 5.08e-05 5.435e-05 5.605e-05 5.16e-05 2.41e-05 5.185e-05 5.295e-05 5.465e-05 7.895e-05 7.965e-05 5.215e-05 7.985e-05 2.885e-05 5.14e-05 7.985e-05 7.99e-05 5.26e-05 5.335e-05 6.685e-05 5.24e-05 7.85e-05 5.43e-05 7.885e-05 7.96e-05 8e-05 2.665e-05 5.215e-05 2.765e-05 3.125e-05 5.195e-05 2.88e-05 7.815e-05 6.905e-05 7.765e-05 5.26e-05 5.175e-05 5.205e-05 7.93e-05 5.26e-05 5.2e-05 5.43e-05 7.955e-05 2.545e-05 2.64e-05 5.51e-05 5.225e-05 5.42e-05 2.455e-05 5.095e-05 2.485e-05 5.23e-05 2.67e-05 5.16e-05 5.395e-05 5.19e-05 7.825e-05 5.075e-05 5.305e-05 4.81e-05 2.62e-05 5.215e-05 5.255e-05 7.945e-05 5.375e-05 5.5e-05 5.235e-05 5.49e-05 3.02e-05 5.5e-05 2.795e-05 5.255e-05 2.45e-05 6.705e-05 2.88e-05 5.385e-05
82 5.44e-05 5.44e-05 7.895e-05 8.105e-05 6.495e-05 7.13e-05 5.585e-05 5.44e-05 5.495e-05 4.475e-05 5.28e-05 5.17e-05 2.775e-05 5.365e-05 5.22e-05 2.825e-05 2.795e-05 8.065e-05 5.19e-05 5.285e-05 8.06e-05 7.915e-05 5.2e-05 5.215e-05 5.475e-05 5.57e-05 5.33e-05 2.61e-05 5.39e-05 5.215e-05 5.25e-05 8.035e-05 8.09e-05 5.385e-05 7.915e-05 2.915e-05 5.31e-05 8.11e-05 7.92e-05 5.245e-05 5.26e-05 6.625e-05 5.41e-05 7.99e-05 5.395e-05 8.025e-05 8.1e-05 7.93e-05 2.565e-05 5.13e-05 2.72e-05 2.875e-05 5.32e-05 2.885e-05 7.955e-05 6.625e-05 7.905e-05 5.17e-05 5.305e-05 5.335e-05 8.07e-05 5.22e-05 5.32e-05 5.355e-05 8.095e-05 2.78e-05 2.55e-05 5.475e-05 5.35e-05 5.33e-05 2.57e-05 5.195e-05 2.665e-05 5.355e-05 2.625e-05 5.35e-05 5.315e-05 5.305e-05 7.755e-05 5.2e-05 5.46e-05 2.62e-05 5.03e-05 5.37e-05 5.425e-05 8.085e-05 5.285e-05 5.505e-05 5.36e-05 5.455e-05 3.015e-05 5.465e-05 2.795e-05 5.18e-05 2.565e-05 6.635e-05 2.84e-05 5.31e-05
83 5.085e-05 5.34e-05 3.12e-05 7.055e-05 7.655e-05 6.99e-05 7.355e-05 7.5e-05 3.99e-05 7.08e-05 5.285e-05 5.25e-05 2.83e-05 2.825e-05 5.16e-05 5.475e-05 2.86e-05 5.625e-05 5.35e-05 2.885e-05 5.62e-05 3.61e-05 3.2e-05 7.205e-05 5.285e-05 5.75e-05 2.995e-05 5.205e-05 5.19e-05 5.31e-05 5.49e-05 5.595e-05 5.01e-05 5.025e-05 7.29e-05 5.335e-05 3.02e-05 7.125e-05 7.36e-05 7.36e-05 5.31e-05 7.515e-05 4.99e-05 7.185e-05 5.605e-05 5.585e-05 7.185e-05 7.37e-05 5.3e-05 7.37e-05 5.365e-05 5.425e-05 5.64e-05 5.225e-05 5.24e-05 7.735e-05 3.6e-05 7.375e-05 7.25e-05 7.215e-05 7.22e-05 5.16e-05 7.13e-05 5.39e-05 7.245e-05 3.005e-05 5.35e-05 3.735e-05 7.26e-05 5.24e-05 7.275e-05 7.205e-05 5.07e-05 7.265e-05 3.16e-05 2.975e-05 5.365e-05 5.085e-05 5.33e-05 5.2e-05 2.87e-05 5.215e-05 5.37e-05 5.63e-05 5e-05 7.235e-05 3.15e-05 5.7e-05 7.205e-05 3.715e-05 5.21e-05 5.37e-05 3.14e-05 3.35e-05 7.27e-05 5.59e-05 7.405e-05 5.355e-05
84 5.035e-05 5.34e-05 5.33e-05 5.065e-05 5.65e-05 4.995e-05 5.41e-05 5.63e-05 5.215e-05 5.185e-05 5.255e-05 5.235e-05 4.92e-05 4.995e-05 5.19e-05 5.545e-05 4.94e-05 5.09e-05 5.49e-05 5.02e-05 5.085e-05 5.03e-05 5.295e-05 5.28e-05 5.285e-05 5.38e-05 5.055e-05 5.245e-05 5.085e-05 5.265e-05 5.465e-05 5.06e-05 5.025e-05 4.975e-05 5.17e-05 5.395e-05 4.99e-05 5.22e-05 5.325e-05 5.455e-05 5.27e-05 5.6e-05 4.885e-05 5.115e-05 5.325e-05 5.05e-05 4.985e-05 5.335e-05 5.385e-05 5.48e-05 5.5e-05 5.53e-05 5.25e-05 5.2e-05 5.08e-05 5.805e-05 5.02e-05 5.485e-05 5.28e-05 5.16e-05 5.105e-05 5.19e-05 5.37e-05 5.3e-05 5.13e-05 5.03e-05 5.405e-05 5.305e-05 5.29e-05 5.36e-05 5.45e-05 5.31e-05 5.165e-05 5.295e-05 5.135e-05 5.085e-05 5.275e-05 5.32e-05 5.25e-05 5.275e-05 5.09e-05 5.255e-05 5.425e-05 5e-05 9.66e-05 5.1e-05 5.28e-05 5.32e-05 5.15e-05 5.285e-05 5.39e-05 5.375e-05 5.195e-05 5.215e-05 5.445e-05 5.535e-05 5.6e-05 5.265e-05
85 5.025e-05 5.245e-05 4.96e-05 5.05e-06 2.62e-05 1.27e-05 3.165e-05 3.485e-05 6.585e-05 4.115e-05 5.165e-05 5.315e-05 9.785e-05 7.23e-05 5.295e-05 8.03e-05 9.805e-05 1.84e-05 5.655e-05 7.32e-05 1.785e-05 3.975e-05 7.49e-05 3.265e-05 5.21e-05 4.76e-05 7.275e-05 7.935e-05 4.96e-05 5.25e-05 5.445e-05 1.76e-05 2.605e-05 4.93e-05 6.35e-06 7.94e-05 7.165e-05 3.5e-06 5.5e-06 3.435e-05 5.185e-05 2.41e-05 5.1e-05 2.75e-06 5e-05 1.795e-05 3.35e-06 5.6e-06 8.095e-05 3.48e-05 8.165e-05 8.095e-05 4.775e-05 7.77e-05 2.335e-05 2.56e-05 3.965e-05 3.485e-05 3.125e-05 3.285e-05 1.65e-06 5.295e-05 3.345e-05 5.185e-05 2.4e-06 9.815e-05 8.065e-05 6.835e-05 3.135e-05 5.345e-05 6.11e-05 3.285e-05 7.93e-05 3.18e-05 9.905e-05 7.24e-05 5.16e-05 5.445e-05 2.67e-05 5.4e-05 7.31e-05 7.945e-05 8.085e-05 7.235e-05 5.1e-05 2.4e-06 7.405e-05 4.95e-05 3.275e-05 6.815e-05 8e-05 5.31e-05 9.965e-05 7.295e-05 6.105e-05 4.37e-05 6.115e-05 5.1e-05
